,Date,Price,Asset
3870,2009-10-28,3.37,teny_to_3m
3871,2009-10-29,3.47,teny_to_3m
3872,2009-10-30,3.36,teny_to_3m
3873,2009-11-02,3.39,teny_to_3m
3874,2009-11-03,3.44,teny_to_3m
3875,2009-11-04,3.52,teny_to_3m
3876,2009-11-05,3.53,teny_to_3m
3877,2009-11-06,3.48,teny_to_3m
3878,2009-11-09,3.45,teny_to_3m
3879,2009-11-10,3.43,teny_to_3m
3880,2009-11-11,.,teny_to_3m
3881,2009-11-12,3.38,teny_to_3m
3882,2009-11-13,3.37,teny_to_3m
3883,2009-11-16,3.26,teny_to_3m
3884,2009-11-17,3.27,teny_to_3m
3885,2009-11-18,3.32,teny_to_3m
3886,2009-11-19,3.33,teny_to_3m
3887,2009-11-20,3.34,teny_to_3m
3888,2009-11-23,3.32,teny_to_3m
3889,2009-11-24,3.27,teny_to_3m
3890,2009-11-25,3.23,teny_to_3m
3891,2009-11-26,.,teny_to_3m
3892,2009-11-27,3.18,teny_to_3m
3893,2009-11-30,3.15,teny_to_3m
3894,2009-12-01,3.22,teny_to_3m
3895,2009-12-02,3.27,teny_to_3m
3896,2009-12-03,3.33,teny_to_3m
3897,2009-12-04,3.42,teny_to_3m
3898,2009-12-07,3.40,teny_to_3m
3899,2009-12-08,3.37,teny_to_3m
3900,2009-12-09,3.42,teny_to_3m
3901,2009-12-10,3.47,teny_to_3m
3902,2009-12-11,3.52,teny_to_3m
3903,2009-12-14,3.52,teny_to_3m
3904,2009-12-15,3.55,teny_to_3m
3905,2009-12-16,3.57,teny_to_3m
3906,2009-12-17,3.46,teny_to_3m
3907,2009-12-18,3.50,teny_to_3m
3908,2009-12-21,3.61,teny_to_3m
3909,2009-12-22,3.68,teny_to_3m
3910,2009-12-23,3.70,teny_to_3m
3911,2009-12-24,3.77,teny_to_3m
3912,2009-12-25,.,teny_to_3m
3913,2009-12-28,3.74,teny_to_3m
3914,2009-12-29,3.72,teny_to_3m
3915,2009-12-30,3.75,teny_to_3m
3916,2009-12-31,3.79,teny_to_3m
3917,2010-01-01,.,teny_to_3m
3918,2010-01-04,3.77,teny_to_3m
3919,2010-01-05,3.70,teny_to_3m
3920,2010-01-06,3.79,teny_to_3m
3921,2010-01-07,3.80,teny_to_3m
3922,2010-01-08,3.78,teny_to_3m
3923,2010-01-11,3.81,teny_to_3m
3924,2010-01-12,3.69,teny_to_3m
3925,2010-01-13,3.74,teny_to_3m
3926,2010-01-14,3.71,teny_to_3m
3927,2010-01-15,3.64,teny_to_3m
3928,2010-01-18,.,teny_to_3m
3929,2010-01-19,3.67,teny_to_3m
3930,2010-01-20,3.63,teny_to_3m
3931,2010-01-21,3.56,teny_to_3m
3932,2010-01-22,3.56,teny_to_3m
3933,2010-01-25,3.60,teny_to_3m
3934,2010-01-26,3.58,teny_to_3m
3935,2010-01-27,3.58,teny_to_3m
3936,2010-01-28,3.60,teny_to_3m
3937,2010-01-29,3.55,teny_to_3m
3938,2010-02-01,3.58,teny_to_3m
3939,2010-02-02,3.57,teny_to_3m
3940,2010-02-03,3.63,teny_to_3m
3941,2010-02-04,3.53,teny_to_3m
3942,2010-02-05,3.49,teny_to_3m
3943,2010-02-08,3.50,teny_to_3m
3944,2010-02-09,3.55,teny_to_3m
3945,2010-02-10,3.61,teny_to_3m
3946,2010-02-11,3.62,teny_to_3m
3947,2010-02-12,3.59,teny_to_3m
3948,2010-02-15,.,teny_to_3m
3949,2010-02-16,3.56,teny_to_3m
3950,2010-02-17,3.64,teny_to_3m
3951,2010-02-18,3.69,teny_to_3m
3952,2010-02-19,3.67,teny_to_3m
3953,2010-02-22,3.69,teny_to_3m
3954,2010-02-23,3.57,teny_to_3m
3955,2010-02-24,3.58,teny_to_3m
3956,2010-02-25,3.51,teny_to_3m
3957,2010-02-26,3.48,teny_to_3m
3958,2010-03-01,3.48,teny_to_3m
3959,2010-03-02,3.48,teny_to_3m
3960,2010-03-03,3.49,teny_to_3m
3961,2010-03-04,3.47,teny_to_3m
3962,2010-03-05,3.54,teny_to_3m
3963,2010-03-08,3.56,teny_to_3m
3964,2010-03-09,3.55,teny_to_3m
3965,2010-03-10,3.58,teny_to_3m
3966,2010-03-11,3.57,teny_to_3m
3967,2010-03-12,3.56,teny_to_3m
3968,2010-03-15,3.54,teny_to_3m
3969,2010-03-16,3.50,teny_to_3m
3970,2010-03-17,3.50,teny_to_3m
3971,2010-03-18,3.52,teny_to_3m
3972,2010-03-19,3.54,teny_to_3m
3973,2010-03-22,3.52,teny_to_3m
3974,2010-03-23,3.55,teny_to_3m
3975,2010-03-24,3.70,teny_to_3m
3976,2010-03-25,3.77,teny_to_3m
3977,2010-03-26,3.72,teny_to_3m
3978,2010-03-29,3.73,teny_to_3m
3979,2010-03-30,3.72,teny_to_3m
3980,2010-03-31,3.68,teny_to_3m
3981,2010-04-01,3.73,teny_to_3m
3982,2010-04-02,3.80,teny_to_3m
3983,2010-04-05,3.83,teny_to_3m
3984,2010-04-06,3.81,teny_to_3m
3985,2010-04-07,3.72,teny_to_3m
3986,2010-04-08,3.74,teny_to_3m
3987,2010-04-09,3.74,teny_to_3m
3988,2010-04-12,3.71,teny_to_3m
3989,2010-04-13,3.68,teny_to_3m
3990,2010-04-14,3.72,teny_to_3m
3991,2010-04-15,3.70,teny_to_3m
3992,2010-04-16,3.63,teny_to_3m
3993,2010-04-19,3.67,teny_to_3m
3994,2010-04-20,3.66,teny_to_3m
3995,2010-04-21,3.62,teny_to_3m
3996,2010-04-22,3.64,teny_to_3m
3997,2010-04-23,3.68,teny_to_3m
3998,2010-04-26,3.67,teny_to_3m
3999,2010-04-27,3.55,teny_to_3m
4000,2010-04-28,3.64,teny_to_3m
4001,2010-04-29,3.59,teny_to_3m
4002,2010-04-30,3.53,teny_to_3m
4003,2010-05-03,3.55,teny_to_3m
4004,2010-05-04,3.47,teny_to_3m
4005,2010-05-05,3.43,teny_to_3m
4006,2010-05-06,3.30,teny_to_3m
4007,2010-05-07,3.32,teny_to_3m
4008,2010-05-10,3.41,teny_to_3m
4009,2010-05-11,3.40,teny_to_3m
4010,2010-05-12,3.40,teny_to_3m
4011,2010-05-13,3.39,teny_to_3m
4012,2010-05-14,3.28,teny_to_3m
4013,2010-05-17,3.31,teny_to_3m
4014,2010-05-18,3.21,teny_to_3m
4015,2010-05-19,3.19,teny_to_3m
4016,2010-05-20,3.08,teny_to_3m
4017,2010-05-21,3.03,teny_to_3m
4018,2010-05-24,3.06,teny_to_3m
4019,2010-05-25,3.01,teny_to_3m
4020,2010-05-26,3.04,teny_to_3m
4021,2010-05-27,3.17,teny_to_3m
4022,2010-05-28,3.15,teny_to_3m
4023,2010-05-31,.,teny_to_3m
4024,2010-06-01,3.13,teny_to_3m
4025,2010-06-02,3.19,teny_to_3m
4026,2010-06-03,3.25,teny_to_3m
4027,2010-06-04,3.06,teny_to_3m
4028,2010-06-07,3.05,teny_to_3m
4029,2010-06-08,3.06,teny_to_3m
4030,2010-06-09,3.10,teny_to_3m
4031,2010-06-10,3.23,teny_to_3m
4032,2010-06-11,3.16,teny_to_3m
4033,2010-06-14,3.21,teny_to_3m
4034,2010-06-15,3.23,teny_to_3m
4035,2010-06-16,3.17,teny_to_3m
4036,2010-06-17,3.12,teny_to_3m
4037,2010-06-18,3.13,teny_to_3m
4038,2010-06-21,3.14,teny_to_3m
4039,2010-06-22,3.05,teny_to_3m
4040,2010-06-23,3.00,teny_to_3m
4041,2010-06-24,3.01,teny_to_3m
4042,2010-06-25,2.99,teny_to_3m
4043,2010-06-28,2.88,teny_to_3m
4044,2010-06-29,2.82,teny_to_3m
4045,2010-06-30,2.79,teny_to_3m
4046,2010-07-01,2.79,teny_to_3m
4047,2010-07-02,2.83,teny_to_3m
4048,2010-07-05,.,teny_to_3m
4049,2010-07-06,2.78,teny_to_3m
4050,2010-07-07,2.84,teny_to_3m
4051,2010-07-08,2.89,teny_to_3m
4052,2010-07-09,2.91,teny_to_3m
4053,2010-07-12,2.92,teny_to_3m
4054,2010-07-13,3.00,teny_to_3m
4055,2010-07-14,2.92,teny_to_3m
4056,2010-07-15,2.85,teny_to_3m
4057,2010-07-16,2.81,teny_to_3m
4058,2010-07-19,2.82,teny_to_3m
4059,2010-07-20,2.82,teny_to_3m
4060,2010-07-21,2.74,teny_to_3m
4061,2010-07-22,2.80,teny_to_3m
4062,2010-07-23,2.86,teny_to_3m
4063,2010-07-26,2.87,teny_to_3m
4064,2010-07-27,2.93,teny_to_3m
4065,2010-07-28,2.88,teny_to_3m
4066,2010-07-29,2.88,teny_to_3m
4067,2010-07-30,2.79,teny_to_3m
4068,2010-08-02,2.83,teny_to_3m
4069,2010-08-03,2.78,teny_to_3m
4070,2010-08-04,2.82,teny_to_3m
4071,2010-08-05,2.79,teny_to_3m
4072,2010-08-06,2.71,teny_to_3m
4073,2010-08-09,2.71,teny_to_3m
4074,2010-08-10,2.64,teny_to_3m
4075,2010-08-11,2.57,teny_to_3m
4076,2010-08-12,2.58,teny_to_3m
4077,2010-08-13,2.53,teny_to_3m
4078,2010-08-16,2.42,teny_to_3m
4079,2010-08-17,2.47,teny_to_3m
4080,2010-08-18,2.48,teny_to_3m
4081,2010-08-19,2.42,teny_to_3m
4082,2010-08-20,2.47,teny_to_3m
4083,2010-08-23,2.44,teny_to_3m
4084,2010-08-24,2.34,teny_to_3m
4085,2010-08-25,2.38,teny_to_3m
4086,2010-08-26,2.34,teny_to_3m
4087,2010-08-27,2.51,teny_to_3m
4088,2010-08-30,2.40,teny_to_3m
4089,2010-08-31,2.33,teny_to_3m
4090,2010-09-01,2.45,teny_to_3m
4091,2010-09-02,2.49,teny_to_3m
4092,2010-09-03,2.58,teny_to_3m
4093,2010-09-06,.,teny_to_3m
4094,2010-09-07,2.47,teny_to_3m
4095,2010-09-08,2.52,teny_to_3m
4096,2010-09-09,2.63,teny_to_3m
4097,2010-09-10,2.67,teny_to_3m
4098,2010-09-13,2.59,teny_to_3m
4099,2010-09-14,2.53,teny_to_3m
4100,2010-09-15,2.59,teny_to_3m
4101,2010-09-16,2.61,teny_to_3m
4102,2010-09-17,2.59,teny_to_3m
4103,2010-09-20,2.55,teny_to_3m
4104,2010-09-21,2.44,teny_to_3m
4105,2010-09-22,2.40,teny_to_3m
4106,2010-09-23,2.40,teny_to_3m
4107,2010-09-24,2.47,teny_to_3m
4108,2010-09-27,2.38,teny_to_3m
4109,2010-09-28,2.32,teny_to_3m
4110,2010-09-29,2.36,teny_to_3m
4111,2010-09-30,2.37,teny_to_3m
4112,2010-10-01,2.38,teny_to_3m
4113,2010-10-04,2.37,teny_to_3m
4114,2010-10-05,2.38,teny_to_3m
4115,2010-10-06,2.28,teny_to_3m
4116,2010-10-07,2.28,teny_to_3m
4117,2010-10-08,2.29,teny_to_3m
4118,2010-10-11,.,teny_to_3m
4119,2010-10-12,2.31,teny_to_3m
4120,2010-10-13,2.33,teny_to_3m
4121,2010-10-14,2.38,teny_to_3m
4122,2010-10-15,2.45,teny_to_3m
4123,2010-10-18,2.37,teny_to_3m
4124,2010-10-19,2.36,teny_to_3m
4125,2010-10-20,2.37,teny_to_3m
4126,2010-10-21,2.44,teny_to_3m
4127,2010-10-22,2.46,teny_to_3m
4128,2010-10-25,2.45,teny_to_3m
4129,2010-10-26,2.53,teny_to_3m
4130,2010-10-27,2.61,teny_to_3m
4131,2010-10-28,2.56,teny_to_3m
4132,2010-10-29,2.51,teny_to_3m
4133,2010-11-01,2.53,teny_to_3m
4134,2010-11-02,2.50,teny_to_3m
4135,2010-11-03,2.54,teny_to_3m
4136,2010-11-04,2.40,teny_to_3m
4137,2010-11-05,2.45,teny_to_3m
4138,2010-11-08,2.47,teny_to_3m
4139,2010-11-09,2.59,teny_to_3m
4140,2010-11-10,2.52,teny_to_3m
4141,2010-11-11,.,teny_to_3m
4142,2010-11-12,2.63,teny_to_3m
4143,2010-11-15,2.78,teny_to_3m
4144,2010-11-16,2.70,teny_to_3m
4145,2010-11-17,2.75,teny_to_3m
4146,2010-11-18,2.75,teny_to_3m
4147,2010-11-19,2.74,teny_to_3m
4148,2010-11-22,2.65,teny_to_3m
4149,2010-11-23,2.62,teny_to_3m
4150,2010-11-24,2.77,teny_to_3m
4151,2010-11-25,.,teny_to_3m
4152,2010-11-26,2.71,teny_to_3m
4153,2010-11-29,2.66,teny_to_3m
4154,2010-11-30,2.64,teny_to_3m
4155,2010-12-01,2.81,teny_to_3m
4156,2010-12-02,2.85,teny_to_3m
4157,2010-12-03,2.89,teny_to_3m
4158,2010-12-06,2.80,teny_to_3m
4159,2010-12-07,3.01,teny_to_3m
4160,2010-12-08,3.11,teny_to_3m
4161,2010-12-09,3.09,teny_to_3m
4162,2010-12-10,3.19,teny_to_3m
4163,2010-12-13,3.14,teny_to_3m
4164,2010-12-14,3.34,teny_to_3m
4165,2010-12-15,3.39,teny_to_3m
4166,2010-12-16,3.34,teny_to_3m
4167,2010-12-17,3.22,teny_to_3m
4168,2010-12-20,3.22,teny_to_3m
4169,2010-12-21,3.21,teny_to_3m
4170,2010-12-22,3.22,teny_to_3m
4171,2010-12-23,3.27,teny_to_3m
4172,2010-12-24,.,teny_to_3m
4173,2010-12-27,3.19,teny_to_3m
4174,2010-12-28,3.35,teny_to_3m
4175,2010-12-29,3.22,teny_to_3m
4176,2010-12-30,3.26,teny_to_3m
4177,2010-12-31,3.18,teny_to_3m
4178,2011-01-03,3.21,teny_to_3m
4179,2011-01-04,3.22,teny_to_3m
4180,2011-01-05,3.36,teny_to_3m
4181,2011-01-06,3.29,teny_to_3m
4182,2011-01-07,3.20,teny_to_3m
4183,2011-01-10,3.17,teny_to_3m
4184,2011-01-11,3.22,teny_to_3m
4185,2011-01-12,3.25,teny_to_3m
4186,2011-01-13,3.19,teny_to_3m
4187,2011-01-14,3.20,teny_to_3m
4188,2011-01-17,.,teny_to_3m
4189,2011-01-18,3.23,teny_to_3m
4190,2011-01-19,3.21,teny_to_3m
4191,2011-01-20,3.31,teny_to_3m
4192,2011-01-21,3.28,teny_to_3m
4193,2011-01-24,3.27,teny_to_3m
4194,2011-01-25,3.19,teny_to_3m
4195,2011-01-26,3.29,teny_to_3m
4196,2011-01-27,3.27,teny_to_3m
4197,2011-01-28,3.21,teny_to_3m
4198,2011-01-31,3.27,teny_to_3m
4199,2011-02-01,3.33,teny_to_3m
4200,2011-02-02,3.36,teny_to_3m
4201,2011-02-03,3.44,teny_to_3m
4202,2011-02-04,3.53,teny_to_3m
4203,2011-02-07,3.52,teny_to_3m
4204,2011-02-08,3.60,teny_to_3m
4205,2011-02-09,3.51,teny_to_3m
4206,2011-02-10,3.58,teny_to_3m
4207,2011-02-11,3.52,teny_to_3m
4208,2011-02-14,3.49,teny_to_3m
4209,2011-02-15,3.48,teny_to_3m
4210,2011-02-16,3.50,teny_to_3m
4211,2011-02-17,3.49,teny_to_3m
4212,2011-02-18,3.49,teny_to_3m
4213,2011-02-21,.,teny_to_3m
4214,2011-02-22,3.34,teny_to_3m
4215,2011-02-23,3.37,teny_to_3m
4216,2011-02-24,3.33,teny_to_3m
4217,2011-02-25,3.29,teny_to_3m
4218,2011-02-28,3.27,teny_to_3m
4219,2011-03-01,3.27,teny_to_3m
4220,2011-03-02,3.33,teny_to_3m
4221,2011-03-03,3.45,teny_to_3m
4222,2011-03-04,3.37,teny_to_3m
4223,2011-03-07,3.40,teny_to_3m
4224,2011-03-08,3.45,teny_to_3m
4225,2011-03-09,3.38,teny_to_3m
4226,2011-03-10,3.29,teny_to_3m
4227,2011-03-11,3.32,teny_to_3m
4228,2011-03-14,3.27,teny_to_3m
4229,2011-03-15,3.23,teny_to_3m
4230,2011-03-16,3.12,teny_to_3m
4231,2011-03-17,3.17,teny_to_3m
4232,2011-03-18,3.21,teny_to_3m
4233,2011-03-21,3.24,teny_to_3m
4234,2011-03-22,3.24,teny_to_3m
4235,2011-03-23,3.27,teny_to_3m
4236,2011-03-24,3.33,teny_to_3m
4237,2011-03-25,3.37,teny_to_3m
4238,2011-03-28,3.36,teny_to_3m
4239,2011-03-29,3.40,teny_to_3m
4240,2011-03-30,3.37,teny_to_3m
4241,2011-03-31,3.38,teny_to_3m
4242,2011-04-01,3.39,teny_to_3m
4243,2011-04-04,3.39,teny_to_3m
4244,2011-04-05,3.43,teny_to_3m
4245,2011-04-06,3.50,teny_to_3m
4246,2011-04-07,3.54,teny_to_3m
4247,2011-04-08,3.55,teny_to_3m
4248,2011-04-11,3.54,teny_to_3m
4249,2011-04-12,3.47,teny_to_3m
4250,2011-04-13,3.43,teny_to_3m
4251,2011-04-14,3.44,teny_to_3m
4252,2011-04-15,3.36,teny_to_3m
4253,2011-04-18,3.33,teny_to_3m
4254,2011-04-19,3.33,teny_to_3m
4255,2011-04-20,3.37,teny_to_3m
4256,2011-04-21,3.36,teny_to_3m
4257,2011-04-22,.,teny_to_3m
4258,2011-04-25,3.32,teny_to_3m
4259,2011-04-26,3.27,teny_to_3m
4260,2011-04-27,3.33,teny_to_3m
4261,2011-04-28,3.30,teny_to_3m
4262,2011-04-29,3.28,teny_to_3m
4263,2011-05-02,3.26,teny_to_3m
4264,2011-05-03,3.25,teny_to_3m
4265,2011-05-04,3.22,teny_to_3m
4266,2011-05-05,3.16,teny_to_3m
4267,2011-05-06,3.17,teny_to_3m
4268,2011-05-09,3.14,teny_to_3m
4269,2011-05-10,3.20,teny_to_3m
4270,2011-05-11,3.16,teny_to_3m
4271,2011-05-12,3.20,teny_to_3m
4272,2011-05-13,3.15,teny_to_3m
4273,2011-05-16,3.11,teny_to_3m
4274,2011-05-17,3.08,teny_to_3m
4275,2011-05-18,3.13,teny_to_3m
4276,2011-05-19,3.12,teny_to_3m
4277,2011-05-20,3.10,teny_to_3m
4278,2011-05-23,3.07,teny_to_3m
4279,2011-05-24,3.06,teny_to_3m
4280,2011-05-25,3.07,teny_to_3m
4281,2011-05-26,3.02,teny_to_3m
4282,2011-05-27,3.02,teny_to_3m
4283,2011-05-30,.,teny_to_3m
4284,2011-05-31,2.99,teny_to_3m
4285,2011-06-01,2.91,teny_to_3m
4286,2011-06-02,3.00,teny_to_3m
4287,2011-06-03,2.95,teny_to_3m
4288,2011-06-06,2.96,teny_to_3m
4289,2011-06-07,2.96,teny_to_3m
4290,2011-06-08,2.94,teny_to_3m
4291,2011-06-09,2.96,teny_to_3m
4292,2011-06-10,2.94,teny_to_3m
4293,2011-06-13,2.95,teny_to_3m
4294,2011-06-14,3.06,teny_to_3m
4295,2011-06-15,2.93,teny_to_3m
4296,2011-06-16,2.88,teny_to_3m
4297,2011-06-17,2.90,teny_to_3m
4298,2011-06-20,2.94,teny_to_3m
4299,2011-06-21,2.96,teny_to_3m
4300,2011-06-22,2.99,teny_to_3m
4301,2011-06-23,2.92,teny_to_3m
4302,2011-06-24,2.86,teny_to_3m
4303,2011-06-27,2.93,teny_to_3m
4304,2011-06-28,3.02,teny_to_3m
4305,2011-06-29,3.12,teny_to_3m
4306,2011-06-30,3.15,teny_to_3m
4307,2011-07-01,3.20,teny_to_3m
4308,2011-07-04,.,teny_to_3m
4309,2011-07-05,3.14,teny_to_3m
4310,2011-07-06,3.11,teny_to_3m
4311,2011-07-07,3.14,teny_to_3m
4312,2011-07-08,3.00,teny_to_3m
4313,2011-07-11,2.91,teny_to_3m
4314,2011-07-12,2.89,teny_to_3m
4315,2011-07-13,2.91,teny_to_3m
4316,2011-07-14,2.97,teny_to_3m
4317,2011-07-15,2.92,teny_to_3m
4318,2011-07-18,2.92,teny_to_3m
4319,2011-07-19,2.88,teny_to_3m
4320,2011-07-20,2.94,teny_to_3m
4321,2011-07-21,2.98,teny_to_3m
4322,2011-07-22,2.94,teny_to_3m
4323,2011-07-25,2.98,teny_to_3m
4324,2011-07-26,2.92,teny_to_3m
4325,2011-07-27,2.93,teny_to_3m
4326,2011-07-28,2.91,teny_to_3m
4327,2011-07-29,2.72,teny_to_3m
4328,2011-08-01,2.67,teny_to_3m
4329,2011-08-02,2.60,teny_to_3m
4330,2011-08-03,2.62,teny_to_3m
4331,2011-08-04,2.45,teny_to_3m
4332,2011-08-05,2.57,teny_to_3m
4333,2011-08-08,2.35,teny_to_3m
4334,2011-08-09,2.17,teny_to_3m
4335,2011-08-10,2.15,teny_to_3m
4336,2011-08-11,2.31,teny_to_3m
4337,2011-08-12,2.22,teny_to_3m
4338,2011-08-15,2.27,teny_to_3m
4339,2011-08-16,2.20,teny_to_3m
4340,2011-08-17,2.16,teny_to_3m
4341,2011-08-18,2.07,teny_to_3m
4342,2011-08-19,2.05,teny_to_3m
4343,2011-08-22,2.09,teny_to_3m
4344,2011-08-23,2.14,teny_to_3m
4345,2011-08-24,2.27,teny_to_3m
4346,2011-08-25,2.22,teny_to_3m
4347,2011-08-26,2.18,teny_to_3m
4348,2011-08-29,2.26,teny_to_3m
4349,2011-08-30,2.18,teny_to_3m
4350,2011-08-31,2.21,teny_to_3m
4351,2011-09-01,2.13,teny_to_3m
4352,2011-09-02,2.00,teny_to_3m
4353,2011-09-05,.,teny_to_3m
4354,2011-09-06,1.96,teny_to_3m
4355,2011-09-07,2.03,teny_to_3m
4356,2011-09-08,1.98,teny_to_3m
4357,2011-09-09,1.92,teny_to_3m
4358,2011-09-12,1.93,teny_to_3m
4359,2011-09-13,1.99,teny_to_3m
4360,2011-09-14,2.02,teny_to_3m
4361,2011-09-15,2.08,teny_to_3m
4362,2011-09-16,2.07,teny_to_3m
4363,2011-09-19,1.96,teny_to_3m
4364,2011-09-20,1.94,teny_to_3m
4365,2011-09-21,1.87,teny_to_3m
4366,2011-09-22,1.72,teny_to_3m
4367,2011-09-23,1.83,teny_to_3m
4368,2011-09-26,1.89,teny_to_3m
4369,2011-09-27,1.99,teny_to_3m
4370,2011-09-28,2.01,teny_to_3m
4371,2011-09-29,1.97,teny_to_3m
4372,2011-09-30,1.90,teny_to_3m
4373,2011-10-03,1.78,teny_to_3m
4374,2011-10-04,1.80,teny_to_3m
4375,2011-10-05,1.92,teny_to_3m
4376,2011-10-06,2.00,teny_to_3m
4377,2011-10-07,2.09,teny_to_3m
4378,2011-10-10,.,teny_to_3m
4379,2011-10-11,2.16,teny_to_3m
4380,2011-10-12,2.22,teny_to_3m
4381,2011-10-13,2.17,teny_to_3m
4382,2011-10-14,2.24,teny_to_3m
4383,2011-10-17,2.14,teny_to_3m
4384,2011-10-18,2.15,teny_to_3m
4385,2011-10-19,2.15,teny_to_3m
4386,2011-10-20,2.17,teny_to_3m
4387,2011-10-21,2.21,teny_to_3m
4388,2011-10-24,2.23,teny_to_3m
4389,2011-10-25,2.13,teny_to_3m
4390,2011-10-26,2.21,teny_to_3m
4391,2011-10-27,2.40,teny_to_3m
4392,2011-10-28,2.33,teny_to_3m
4393,2011-10-31,2.16,teny_to_3m
4394,2011-11-01,2.00,teny_to_3m
4395,2011-11-02,2.02,teny_to_3m
4396,2011-11-03,2.08,teny_to_3m
4397,2011-11-04,2.05,teny_to_3m
4398,2011-11-07,2.03,teny_to_3m
4399,2011-11-08,2.09,teny_to_3m
4400,2011-11-09,1.99,teny_to_3m
4401,2011-11-10,2.03,teny_to_3m
4402,2011-11-11,.,teny_to_3m
4403,2011-11-14,2.03,teny_to_3m
4404,2011-11-15,2.05,teny_to_3m
4405,2011-11-16,2.00,teny_to_3m
4406,2011-11-17,1.94,teny_to_3m
4407,2011-11-18,2.00,teny_to_3m
4408,2011-11-21,1.95,teny_to_3m
4409,2011-11-22,1.92,teny_to_3m
4410,2011-11-23,1.87,teny_to_3m
4411,2011-11-24,.,teny_to_3m
4412,2011-11-25,1.95,teny_to_3m
4413,2011-11-28,1.94,teny_to_3m
4414,2011-11-29,1.98,teny_to_3m
4415,2011-11-30,2.07,teny_to_3m
4416,2011-12-01,2.10,teny_to_3m
4417,2011-12-02,2.03,teny_to_3m
4418,2011-12-05,2.03,teny_to_3m
4419,2011-12-06,2.07,teny_to_3m
4420,2011-12-07,2.00,teny_to_3m
4421,2011-12-08,1.98,teny_to_3m
4422,2011-12-09,2.06,teny_to_3m
4423,2011-12-12,2.02,teny_to_3m
4424,2011-12-13,1.95,teny_to_3m
4425,2011-12-14,1.91,teny_to_3m
4426,2011-12-15,1.92,teny_to_3m
4427,2011-12-16,1.86,teny_to_3m
4428,2011-12-19,1.81,teny_to_3m
4429,2011-12-20,1.93,teny_to_3m
4430,2011-12-21,1.97,teny_to_3m
4431,2011-12-22,1.96,teny_to_3m
4432,2011-12-23,2.02,teny_to_3m
4433,2011-12-26,.,teny_to_3m
4434,2011-12-27,2.00,teny_to_3m
4435,2011-12-28,1.92,teny_to_3m
4436,2011-12-29,1.89,teny_to_3m
4437,2011-12-30,1.87,teny_to_3m
4438,2012-01-02,.,teny_to_3m
4439,2012-01-03,1.95,teny_to_3m
4440,2012-01-04,1.98,teny_to_3m
4441,2012-01-05,2.00,teny_to_3m
4442,2012-01-06,1.96,teny_to_3m
4443,2012-01-09,1.97,teny_to_3m
4444,2012-01-10,1.98,teny_to_3m
4445,2012-01-11,1.91,teny_to_3m
4446,2012-01-12,1.91,teny_to_3m
4447,2012-01-13,1.86,teny_to_3m
4448,2012-01-16,.,teny_to_3m
4449,2012-01-17,1.84,teny_to_3m
4450,2012-01-18,1.89,teny_to_3m
4451,2012-01-19,1.96,teny_to_3m
4452,2012-01-20,2.00,teny_to_3m
4453,2012-01-23,2.05,teny_to_3m
4454,2012-01-24,2.04,teny_to_3m
4455,2012-01-25,1.97,teny_to_3m
4456,2012-01-26,1.91,teny_to_3m
4457,2012-01-27,1.87,teny_to_3m
4458,2012-01-30,1.82,teny_to_3m
4459,2012-01-31,1.77,teny_to_3m
4460,2012-02-01,1.81,teny_to_3m
4461,2012-02-02,1.78,teny_to_3m
4462,2012-02-03,1.89,teny_to_3m
4463,2012-02-06,1.85,teny_to_3m
4464,2012-02-07,1.92,teny_to_3m
4465,2012-02-08,1.92,teny_to_3m
4466,2012-02-09,1.95,teny_to_3m
4467,2012-02-10,1.87,teny_to_3m
4468,2012-02-13,1.88,teny_to_3m
4469,2012-02-14,1.80,teny_to_3m
4470,2012-02-15,1.82,teny_to_3m
4471,2012-02-16,1.89,teny_to_3m
4472,2012-02-17,1.92,teny_to_3m
4473,2012-02-20,.,teny_to_3m
4474,2012-02-21,1.97,teny_to_3m
4475,2012-02-22,1.92,teny_to_3m
4476,2012-02-23,1.90,teny_to_3m
4477,2012-02-24,1.88,teny_to_3m
4478,2012-02-27,1.80,teny_to_3m
4479,2012-02-28,1.84,teny_to_3m
4480,2012-02-29,1.90,teny_to_3m
4481,2012-03-01,1.95,teny_to_3m
4482,2012-03-02,1.92,teny_to_3m
4483,2012-03-05,1.92,teny_to_3m
4484,2012-03-06,1.88,teny_to_3m
4485,2012-03-07,1.90,teny_to_3m
4486,2012-03-08,1.95,teny_to_3m
4487,2012-03-09,1.95,teny_to_3m
4488,2012-03-12,1.95,teny_to_3m
4489,2012-03-13,2.06,teny_to_3m
4490,2012-03-14,2.20,teny_to_3m
4491,2012-03-15,2.21,teny_to_3m
4492,2012-03-16,2.22,teny_to_3m
4493,2012-03-19,2.29,teny_to_3m
4494,2012-03-20,2.28,teny_to_3m
4495,2012-03-21,2.22,teny_to_3m
4496,2012-03-22,2.21,teny_to_3m
4497,2012-03-23,2.17,teny_to_3m
4498,2012-03-26,2.17,teny_to_3m
4499,2012-03-27,2.11,teny_to_3m
4500,2012-03-28,2.12,teny_to_3m
4501,2012-03-29,2.11,teny_to_3m
4502,2012-03-30,2.16,teny_to_3m
4503,2012-04-02,2.14,teny_to_3m
4504,2012-04-03,2.22,teny_to_3m
4505,2012-04-04,2.17,teny_to_3m
4506,2012-04-05,2.11,teny_to_3m
4507,2012-04-06,2.00,teny_to_3m
